RIC;ISIN;Company Common Name;TRBC Economic Sector Name;Country of Issuer
BLTS.O;US10920K1016;Bright Lights Acquisition Corp;Financials;USA
IMP.TO;CA4589774021;Intermap Technologies Corp;Industrials;USA
DTOC.O;US25401K1079;Digital Transformation Opportunities Corp;Financials;USA
POW.O;KYG7209M1087;Powered Brands;Financials;USA
PSAG.O;US74350A1088;Property Solutions Acquisition Corp II;Financials;USA
PPIRx.L;US7434651060;ProPhotonix Ltd;Technology;USA
PBHC.O;US70319R1095;Pathfinder Bancorp Inc (MARYLAND);Financials;USA
SCY.TO;CA80600L1094;Scandium International Mining Corp;Basic Materials;USA
CLAQ.O;US18453L1070;Cleantech Acquisition Corp;Financials;USA
CNNB.O;US17187C1027;Cincinnati Bancorp Inc;Financials;USA
LHAA.O;US5267491067;Lerer Hippeau Acquisition Corp;Financials;USA
OHPA.O;US68626A1088;Orion Acquisition Corp;Financials;USA
GLAQ.O;US3795821095;Globis Acquisition Corp;Financials;USA
HLXA.O;KYG4444C1024;Helix Acquisition Corp.;Financials;USA
MSVB.O;US59548Q1076;Mid-Southern Bancorp Inc;Financials;USA
PLMI.O;KYG7134L1260;Plum Acquisition I Corp;Financials;USA
KEI.TO;CA50043K1093;Kolibri Global Energy Inc;Energy;USA
JYAC.O;US47760M1027;Jiya Acquisition Corp;Financials;USA
GYRO.O;US4038291047;Gyrodyne LLC;Real Estate;USA
FTVI.O;US31811H1068;Fintech Acquisition Corp VI;Financials;USA
FSEA.O;US33631P1021;First Seacoast Bancorp;Financials;USA
NBST.O;US65101L1044;Newbury Street Acquisition Corp;Financials;USA
HFBL.O;US43708L1089;Home Federal Bancorp Inc of Louisiana;Financials;USA
HCNE.O;US47201B1035;Jaws Hurricane Acquisition Corp;Financials;USA
AMAO.O;US02369M1027;American Acquisition Opportunity Inc;Financials;USA
GXII.O;US36260F1057;GX Acquisition Corp II;Financials;USA
AJX.TO;CA00847V1085;Agjunction Inc;Industrials;USA
ASPA.O;US00085X1054;Abri SPAC I Inc;Financials;USA
ICCH.O;US44931Q1040;ICC Holdings Inc;Financials;USA
LDHA.O;KYG540941005;LDH Growth Corp I;Financials;USA
TUGC.O;KYG898771079;TradeUP Global Corp;Financials;USA
POGO.O;US73045L1070;Pogotec Inc;Technology;USA
MRMR.O;US62477C1071;MR2 Group Inc;Industrials;USA
SMXT.O;US83419H1032;SolarMax Technology Inc;Utilities;USA
FCST.O;US35632L1052;FreeCast Inc;Technology;USA
ENDV.L;US29259G2003;Endeavour International Corp;Energy;USA
FLRZ.O;US30191C1099;F5 Finishes Inc;Industrials;USA
RCHR.O;US0395231055;ArcherDX, Inc;Healthcare;USA
GRAL.O;NULL;Grail Inc;Healthcare;USA
GMWX.O;US3646831020;Gameworks Inc;Consumer Cyclicals;USA
ILG.O;NULL;Interior Logic Group Holdings LLC;Consumer Cyclicals;USA
PBLT.O;NULL;Purposebuilt Brands Inc;Consumer Non-Cyclicals;USA
RGAC.O;NULL;Rocket Global Acquisition Corp;Financials;USA
FWAB.O;NULL;Fifth Wall Acquisition Corp II;Financials;USA
ILAC.O;NULL;Innovatus Life Sciences Acquisition Corp;Financials;USA
RTVA.O;NULL;Artiva Biotherapeutics Inc;Healthcare;USA
SGMT.O;NULL;Sagimet Biosciences Inc;Healthcare;USA
VVID.O;NULL;Vividion Therapeutics Inc;Healthcare;USA
ELTX.O;NULL;Elicio Therapeutics Inc;Healthcare;USA
HCRX.O;NULL;Healthcare Royalty Inc;Healthcare;USA
ROTK.O;NULL;Rotech Healthcare Holdings Inc;Consumer Non-Cyclicals;USA
BFRI.O;NULL;Biofrontera Inc;Healthcare;USA
NALU.O;NULL;Nalu Medical Inc;Healthcare;USA
CCBS.O;NULL;Castle Creek Biosciences Inc;Healthcare;USA
CGTX.O;NULL;Cognition Therapeutics Inc;Healthcare;USA
TFM.O;NULL;Fresh Market Holdings Inc;Consumer Non-Cyclicals;USA
SOPA.O;NULL;Society Pass Inc;Technology;USA
SDIG.O;NULL;Stronghold Digital Mining Inc;Technology;USA
LSAC.O;NULL;LifeSci Acquisition III Corp;Financials;USA
TLNT.O;NULL;Icims Holding LLC;Technology;USA
BIRD.O;NULL;Allbirds Inc;Consumer Cyclicals;USA
HCTI.O;US42227W1080;Healthcare Triangle Inc;Technology;USA
DRVE.O;NULL;Cyngn Inc;Technology;USA
MRAI.O;NULL;Marpai Inc;Technology;USA
CING.O;NULL;Cingulate Inc;Healthcare;USA
IFIT.O;NULL;iFIT Health & Fitness Inc;Technology;USA
TJH.O;NULL;Thomas James Homes Inc;Real Estate;USA
VLCN.O;NULL;Volcon Inc;Consumer Cyclicals;USA
FGI.O;NULL;FGI Industries Ltd;Consumer Cyclicals;USA
NSTS.O;NULL;NSTS Bancorp Inc;Financials;USA
INKT.O;NULL;Mink Therapeutics Inc;Healthcare;USA
THRX.O;NULL;Theseus Pharmaceuticals Inc;Healthcare;USA
XPAX.O;KYG9831X1060;XPAC Acquisition Corp;Financials;USA
AVDX.O;NULL;AvidXchange Holdings Inc;Industrials;USA
IMMX.O;NULL;Immix Biopharma Inc;Healthcare;USA
GTLB.O;NULL;Gitlab Inc;Technology;USA
PYXXO.O;NULL;Pyxis Oncology Inc;Healthcare;USA
AEON.O;NULL;AEON Biopharma Inc;Healthcare;USA
HWEL.O;US42227R1095;Healthwell Acquisition Corp I;Financials;USA
SWSS.O;US85205U1079;Springwater Special Situations Corp;Financials;USA
YSWY.O;NULL;Yesway Inc;Consumer Non-Cyclicals;USA
AMCI.O;US00166R1005;AMCI Acquisition Corp II;Financials;USA
CHWA.O;KYG2254A1094;CHW Acquisition Corp;Financials;USA
LUCD.O;NULL;Lucid Diagnostics Inc;Healthcare;USA
AMPL.O;US03213A1043;Amplitude Inc;Technology;USA
IPO-NNL.TO;KYG6391J1058;NanoLumens Ltd;Technology;USA
IPO-GLDO.O;NULL;Gold Standard Mining Co;Financials;USA
IPO-TCR.TO;CA87356L1004;Tacora Resources Inc;Basic Materials;USA
IPO-ATWM.TO;NULL;Aqua Terra Water Management Inc;Energy;USA
IPO-AZL.L;NULL;Azalea Energy Ltd;Energy;USA
IPO-TECHN.L;NULL;Techniplas Inc;Basic Materials;USA
IPO-FORS.O;NULL;Foresite Life Sciences Corp;Financials;USA
IPO-VECR.O;NULL;Vector Acquisition III Corp;Financials;USA
IPO-GENO.O;NULL;Genworth Mortgage Holdings LLC;Financials;USA
IPO-APXG.V;NULL;APEX GROUP(WABASH NATL CORP);Industrials;USA
PQE.V;CA71678B1076;Petroteq Energy Inc;Energy;USA
TAL.V;CA71677J1012;Petrotal Corp;Energy;USA
QIPT.V;CA74880P1045;Quipt Home Medical Corp;Healthcare;USA
NBVA.V;CA67021Y1097;Nubeva Technologies Ltd;Technology;USA
CSO.V;CA22041E6091;Corsa Coal Corp;Energy;USA
HTL.V;CA4078911001;Hamilton Thorne Ltd;Healthcare;USA
IFOS.V;US4652701065;Itafos Inc;Basic Materials;USA
SGMD.V;CA79549X1096;Salona Global Medical Device Corp;Healthcare;USA
ALPSu.V;CA0210091058;Alpine Summit Energy Partners Inc;Financials;USA
UGE.V;CA9035104020;UGE International Ltd;Industrials;USA
GGG.V;CA3613331071;Graphene 3D Lab Inc(British Columbia);Industrials;USA
IB.V;CA44923T8683;Ibc Advanced Alloys Corp;Basic Materials;USA
GRZ.V;CA38068N3067;Gold Reserve Inc;Basic Materials;USA
TSG.V;CA89678B1094;TriStar Gold Inc;Basic Materials;USA
LXG.V;CA52886L1031;Lexagene Holdings Inc;Healthcare;USA
IOM.V;US04625J2042;Assure Holdings Corp;Healthcare;USA
JET.V;US37960G4010;Global Crossing Airlines Group Inc;Industrials;USA
BWLK.V;CA0966391090;Boardwalktech Software Corp;Technology;USA
CLAS.V;CA1806342061;Claritas Pharmaceuticals Inc;Healthcare;USA
TNA.V;CA30024G1037;Evergreen Gaming Corp;Consumer Cyclicals;USA
MAPS.V;CA74365J1021;Prostar Holdings Inc;Technology;USA
OML.V;CA6819761066;Omni Lite Industries Canada Inc;Industrials;USA
APC.V;CA0076282098;Advanced Proteome Therapeutics Corporation;Healthcare;USA
KUB.V;CA22944T1093;Cub Energy Inc;Energy;USA
QGR.V;CA7472695047;Q-Gold Resources Ltd;Basic Materials;USA
VRY.V;VGG7041T1396;Petro Victory Energy Corp;Energy;USA
TRO.V;CA87609B1076;Taranis Resources Inc;Basic Materials;USA
CNO.V;CA1304921010;California Nanotechnologies Corp;Industrials;USA
YTY.V;CA9774861095;Wi2wi Corp;Technology;USA
LBL.V;CA5184101056;Lattice Biologics Ltd;Healthcare;USA
MCX.V;US5825761043;MCX Technologies Corp;Technology;USA
CVM.V;CA1266321084;CVR Medical Corp;Healthcare;USA
POCC.V;NULL;PRAC LTD;Financials;USA
TRUL.CD;CA89788C1041;Trulieve Cannabis Corp;Healthcare;USA
AYRa.CD;CA05475P1099;Ayr Wellness Inc;Healthcare;USA
GTII.CD;CA39342L1085;Green Thumb Industries Inc;Consumer Non-Cyclicals;USA
VRNO.CD;CA92338D1015;Verano Holdings Corp;Consumer Non-Cyclicals;USA
CL.CD;CA22587M1068;Cresco Labs Inc;Healthcare;USA
HARV.CD;CA41755M1023;Harvest Health & Recreation Inc;Healthcare;USA
JUSH.CD;CA48213Y1079;Jushi Holdings Inc;Healthcare;USA
PLTH.CD;CA72706K1012;Planet 13 Holdings Inc;Consumer Non-Cyclicals;USA
MMEN.CD;CA58507M1077;Medmen Enterprises Inc;Consumer Cyclicals;USA
NPRA.CD;CA64067L1094;Nepra Foods Inc;Consumer Non-Cyclicals;USA
FFNT.CD;CA35086B2075;4Front Ventures Corp;Consumer Non-Cyclicals;USA
GDNS.CD;CA38238W1032;Goodness Growth Holdings Inc;Healthcare;USA
ACRGau.CD;CA00489Y6001;Acreage Holdings Inc;Healthcare;USA
TRUE.CD;CA89465L1040;Treatment.com International Inc;Healthcare;USA
XSF.CD;CA9838611056;Xtraction Services Inc;Industrials;USA
CWRK.CD;US23131W1036;CurrencyWorks Inc;Technology;USA
AAWHu.CD;US04351N1063;Ascend Wellness Holdings Inc;Healthcare;USA
AUSA.CD;CA05259R1073;Australis Capital Inc;Healthcare;USA
PBIT.CD;CA7373071082;POSaBIT Systems Corp;Technology;USA
LOWL.CD;CA5475721075;Lowell Farms Inc;Healthcare;USA
HBOR.CD;CA4116201076;Harborside Inc;Healthcare;USA
TIUMu.CD;CA13809L1094;Cansortium Inc;Healthcare;USA
CALM.CD;CA76151T1030;Revitalist Lifestyle and Wellness Ltd;Healthcare;USA
BRCKu.CD;CA07987E1016;Bellrock Brands Inc;Healthcare;USA
ORCD.CD;CA68573L2066;Orchid Ventures Inc;Healthcare;USA
DCSI.CD;US25460P1049;Direct Communication Solutions Inc;Technology;USA
IDVR.CD;CA45674D1015;INDVR Brands Inc.;Healthcare;USA
NSHS.CD;CA63010P2098;Nanosphere Health Sciences Inc;Healthcare;USA
MJAR.CD;CA60689X1096;MJardin Group Inc;Healthcare;USA
MSVN.CD;CA5632591007;ManifestSeven Holdings Corp;Technology;USA
AVBT.CD;CA05380J1075;Avisa Diagnostics Inc;Healthcare;USA
VAIx.CD;US68042X1046;OLDCO International Inc;Technology;USA
IWIN.CD;CA46414Q1054;Irwin Naturals Inc;Consumer Non-Cyclicals;USA
CRM;US79466L3024;Salesforce.Com Inc;Technology;USA
UBER.K;US90353T1007;Uber Technologies Inc;Technology;USA
DIS;US2546871060;Walt Disney Co;Consumer Cyclicals;USA
BA;US0970231058;Boeing Co;Industrials;USA
BAC;US0605051046;Bank of America Corp;Financials;USA
JPM;US46625H1005;JPMorgan Chase & Co;Financials;USA
NKE;US6541061031;Nike Inc;Consumer Cyclicals;USA
SNAP.K;US83304A1060;Snap Inc;Technology;USA
FDX;US31428X1063;FedEx Corp;Industrials;USA
AMC;US00165C1045;AMC Entertainment Holdings Inc;Consumer Cyclicals;USA
V;US92826C8394;Visa Inc;Technology;USA
SQ;US8522341036;Square Inc;Industrials;USA
XOM;US30231G1022;Exxon Mobil Corp;Energy;USA
C;US1729674242;Citigroup Inc;Financials;USA
WFC;US9497461015;Wells Fargo & Co;Financials;USA
MA;US57636Q1040;Mastercard Inc;Technology;USA
PLTR.K;US69608A1088;Palantir Technologies Inc;Technology;USA
CVX;US1667641005;Chevron Corp;Energy;USA
CCL;PA1436583006;Carnival Corp;Consumer Cyclicals;USA
GE;US3696043013;General Electric Co;Consumer Non-Cyclicals;USA
UNH;US91324P1021;UnitedHealth Group Inc;Healthcare;USA
GS;US38141G1040;Goldman Sachs Group Inc;Financials;USA
F;US3453708600;Ford Motor Co;Consumer Cyclicals;USA
HD;US4370761029;Home Depot Inc;Consumer Cyclicals;USA
ORCL.K;US68389X1054;Oracle Corp;Technology;USA
BILL.K;US0900431000;Bill.com Holdings Inc;Technology;USA
PFE;US7170811035;Pfizer Inc;Healthcare;USA
JNJ;US4781601046;Johnson & Johnson;Healthcare;USA
COP;US20825C1045;Conocophillips;Energy;USA
T;US00206R1023;AT&T Inc;Technology;USA
TMO;US8835561023;Thermo Fisher Scientific Inc;Healthcare;USA
MRK;US58933Y1055;Merck & Co Inc;Healthcare;USA
FCX;US35671D8570;Freeport-McMoRan Inc;Basic Materials;USA
PG;US7427181091;Procter & Gamble Co;Consumer Non-Cyclicals;USA
MS;US6174464486;Morgan Stanley;Financials;USA
VZ;US92343V1044;Verizon Communications Inc;Technology;USA
TWTR.K;US90184L1026;Twitter Inc;Technology;USA
WMT;US9311421039;Walmart Inc;Consumer Non-Cyclicals;USA
QS;US74767V1098;Quantumscape Corp;Consumer Cyclicals;USA
CAT;US1491231015;Caterpillar Inc;Industrials;USA
GM;US37045V1008;General Motors Co;Consumer Cyclicals;USA
KO;US1912161007;Coca-Cola Co;Consumer Non-Cyclicals;USA
MCD;US5801351017;Mcdonald's Corp;Consumer Cyclicals;USA
PANW.K;US6974351057;Palo Alto Networks Inc;Technology;USA
SNOW.K;US8334451098;Snowflake Inc.;Technology;USA
UNP;US9078181081;Union Pacific Corp;Industrials;USA
ABBV.K;US00287Y1091;Abbvie Inc;Healthcare;USA
AXP;US0258161092;American Express Co;Financials;USA
CEI;US13200M5085;Camber Energy Inc;Energy;USA
DASH.K;US25809K1051;DoorDash Inc;Technology;USA
ABT;US0028241000;Abbott Laboratories;Healthcare;USA
LOW;US5486611073;Lowe's Companies Inc;Consumer Cyclicals;USA
DHR;US2358511028;Danaher Corp;Healthcare;USA
BMY;US1101221083;Bristol-Myers Squibb Co;Healthcare;USA
DAL;US2473617023;Delta Air Lines Inc;Industrials;USA
X;US9129091081;United States Steel Corp;Basic Materials;USA
CLF;US1858991011;Cleveland-Cliffs Inc;Basic Materials;USA
OXY;US6745991058;Occidental Petroleum Corp;Energy;USA
MGM;US5529531015;MGM Resorts International;Consumer Cyclicals;USA
LMT;US5398301094;Lockheed Martin Corp;Industrials;USA
NEE;US65339F1012;Nextera Energy Inc;Utilities;USA
TGT;US87612E1064;Target Corp;Consumer Cyclicals;USA
BX;US09260D1072;Blackstone Inc;Financials;USA
UPS;US9113121068;United Parcel Service Inc;Industrials;USA
LLY;US5324571083;Eli Lilly and Co;Healthcare;USA
NOW;US81762P1021;ServiceNow Inc;Technology;USA
NCLH.K;BMG667211046;Norwegian Cruise Line Holdings Ltd;Consumer Cyclicals;USA
CL;US1941621039;Colgate-Palmolive Co;Consumer Non-Cyclicals;USA
W;US94419L1017;Wayfair Inc;Consumer Cyclicals;USA
DVN;US25179M1036;Devon Energy Corp;Energy;USA
DOW;US2605571031;Dow Inc;Basic Materials;USA
RBLX.K;US7710491033;Roblox Corp;Technology;USA
DE;US2441991054;Deere & Co;Industrials;USA
COF;US14040H1059;Capital One Financial Corp;Financials;USA
IBM;US4592001014;International Business Machines Corp;Technology;USA
RTX;US75513E1010;Raytheon Technologies Corp;Industrials;USA
LVS;US5178341070;Las Vegas Sands Corp;Consumer Cyclicals;USA
RCL;LR0008862868;Royal Caribbean Cruises Ltd;Consumer Cyclicals;USA
AA;US0138721065;Alcoa Corp;Basic Materials;USA
U;US91332U1016;Unity Software Inc;Technology;USA
USB;US9029733048;US Bancorp;Financials;USA
LUV;US8447411088;Southwest Airlines Co;Industrials;USA
TJX;US8725401090;TJX Companies Inc;Consumer Cyclicals;USA
TWLO.K;US90138F1021;Twilio Inc;Technology;USA
AMT;US03027X1000;American Tower Corp;Real Estate;USA
CMG;US1696561059;Chipotle Mexican Grill Inc;Consumer Cyclicals;USA
BRKa;US0846701086;Berkshire Hathaway Inc;Consumer Non-Cyclicals;USA
SCHW.K;US8085131055;Charles Schwab Corp;Financials;USA
CI;US1255231003;Cigna Corp;Healthcare;USA
BLK;US09247X1019;BlackRock Inc;Financials;USA
NET;US18915M1071;Cloudflare Inc;Technology;USA
MMM;US88579Y1010;3M Co;Consumer Non-Cyclicals;USA
PATH.K;US90364P1057;UiPath Inc;Technology;USA
PM;US7181721090;Philip Morris International Inc;Consumer Non-Cyclicals;USA
NUE;US6703461052;Nucor Corp;Basic Materials;USA
SPGI.K;US78409V1044;S&P Global Inc;Industrials;USA
AZO;US0533321024;Autozone Inc;Consumer Cyclicals;USA
PINS.K;US72352L1061;Pinterest Inc;Technology;USA
M;US55616P1049;Macy's Inc;Consumer Cyclicals;USA
EOG;US26875P1012;EOG Resources Inc;Energy;USA
MPC;US56585A1025;Marathon Petroleum Corp;Energy;USA
GME;US36467W1099;GameStop Corp;Consumer Cyclicals;USA
FIS;US31620M1062;Fidelity National Information Services Inc;Technology;USA
MIC;US55608B1052;Macquarie Infrastructure Holdings LLC;Industrials;USA
HCA;US40412C1018;HCA Healthcare Inc;Healthcare;USA
PXD;US7237871071;Pioneer Natural Resources Co;Energy;USA
CVS;US1266501006;CVS Health Corp;Healthcare;USA
ANTM.K;US0367521038;Anthem Inc;Healthcare;USA
DELL.K;US24703L2025;Dell Technologies Inc;Technology;USA
ASAN.K;US04342Y1047;Asana Inc;Technology;USA
EL;US5184391044;Estee Lauder Companies Inc;Consumer Non-Cyclicals;USA
SLB;AN8068571086;Schlumberger NV;Energy;USA
ATUS.K;US02156K1034;Altice USA Inc;Technology;USA
MET;US59156R1086;MetLife Inc;Financials;USA
TFC;US89832Q1094;Truist Financial Corp;Financials;USA
HUBS.K;US4435731009;HubSpot Inc;Technology;USA
BDX;US0758871091;Becton Dickinson and Co;Healthcare;USA
BBY;US0865161014;Best Buy Co Inc;Consumer Cyclicals;USA
DRI;US2371941053;Darden Restaurants Inc;Consumer Cyclicals;USA
GIS;US3703341046;General Mills Inc;Consumer Non-Cyclicals;USA
ZTS;US98978V1035;Zoetis Inc;Healthcare;USA
NSC;US6558441084;Norfolk Southern Corp;Industrials;USA
NEM;US6516391066;Newmont Corporation;Basic Materials;USA
AIG;US0268747849;American International Group Inc;Financials;USA
HLT;US43300A2033;Hilton Worldwide Holdings Inc;Consumer Cyclicals;USA
BSX;US1011371077;Boston Scientific Corp;Healthcare;USA
GPN;US37940X1028;Global Payments Inc;Industrials;USA
ICE;US45866F1049;Intercontinental Exchange Inc;Financials;USA
CVNA.K;US1468691027;Carvana Co;Consumer Cyclicals;USA
TDOC.K;US87918A1051;Teladoc Health Inc;Healthcare;USA
PLD;US74340W1036;Prologis Inc;Real Estate;USA
MMC;US5717481023;Marsh & McLennan Companies Inc;Financials;USA
MRO;US5658491064;Marathon Oil Corp;Energy;USA
KR;US5010441013;Kroger Co;Consumer Non-Cyclicals;USA
DUK;US26441C2044;Duke Energy Corp;Utilities;USA
LEN;US5260571048;Lennar Corp;Consumer Cyclicals;USA
PNC;US6934751057;PNC Financial Services Group Inc;Financials;USA
CCI;US22822V1017;Crown Castle International Corp;Real Estate;USA
MO;US02209S1033;Altria Group Inc;Consumer Non-Cyclicals;USA
VLO;US91913Y1001;Valero Energy Corp;Energy;USA
OTIS.K;US68902V1070;Otis Worldwide Corp;Industrials;USA
CARR.K;US14448C1045;Carrier Global Corp;Industrials;USA
URI;US9113631090;United Rentals Inc;Industrials;USA
RH;US74967X1037;RH;Consumer Cyclicals;USA
O;US7561091049;Realty Income Corp;Real Estate;USA
STT;US8574771031;State Street Corp;Financials;USA
VMW;US9285634021;VMware Inc;Technology;USA
MTN;US91879Q1094;Vail Resorts Inc;Consumer Cyclicals;USA
GNRC.K;US3687361044;Generac Holdings Inc;Industrials;USA
SPG;US8288061091;Simon Property Group Inc;Real Estate;USA
D;US25746U1097;Dominion Energy Inc;Utilities;USA
DG;US2566771059;Dollar General Corp;Consumer Cyclicals;USA
VICI.K;US9256521090;VICI Properties Inc;Real Estate;USA
ZBH;US98956P1021;Zimmer Biomet Holdings Inc;Healthcare;USA
RNG;US76680R2067;RingCentral Inc;Technology;USA
BKR;US05722G1004;Baker Hughes Co;Energy;USA
SHW;US8243481061;Sherwin-Williams Co;Basic Materials;USA
PH;US7010941042;Parker-Hannifin Corp;Industrials;USA
NOC;US6668071029;Northrop Grumman Corp;Industrials;USA
CNP;US15189T1079;CenterPoint Energy Inc;Utilities;USA
DLR;US2538681030;Digital Realty Trust Inc;Real Estate;USA
SYY;US8718291078;Sysco Corp;Consumer Non-Cyclicals;USA
VFC;US9182041080;VF Corp;Consumer Cyclicals;USA
YUM;US9884981013;Yum! Brands Inc;Consumer Cyclicals;USA
EMR;US2910111044;Emerson Electric Co;Industrials;USA
EFX;US2944291051;Equifax Inc;Industrials;USA
APD;US0091581068;Air Products and Chemicals Inc;Basic Materials;USA
SYK;US8636671013;Stryker Corp;Healthcare;USA
BK;US0640581007;Bank of New York Mellon Corp;Financials;USA
CHWY.K;US16679L1098;Chewy Inc;Consumer Cyclicals;USA
KMI;US49456B1017;Kinder Morgan Inc;Energy;USA
CMI;US2310211063;Cummins Inc;Consumer Cyclicals;USA
BROS.K;US26701L1008;Dutch Bros Inc;Consumer Non-Cyclicals;USA
CF;US1252691001;CF Industries Holdings Inc;Basic Materials;USA
STZ;US21036P1084;Constellation Brands Inc;Consumer Non-Cyclicals;USA
CFG;US1746101054;Citizens Financial Group Inc;Financials;USA
SYF;US87165B1035;Synchrony Financial;Financials;USA
HUM;US4448591028;Humana Inc;Healthcare;USA
ETR;US29364G1031;Entergy Corp;Utilities;USA
RF;US7591EP1005;Regions Financial Corp;Financials;USA
DHI;US23331A1097;D R Horton Inc;Consumer Cyclicals;USA
WM;US94106L1098;Waste Management Inc;Industrials;USA
HPQ;US40434L1052;HP Inc;Technology;USA
SO;US8425871071;Southern Co;Utilities;USA
A;US00846U1016;Agilent Technologies Inc;Healthcare;USA
LYV;US5380341090;Live Nation Entertainment Inc;Consumer Cyclicals;USA
PSA;US74460D1090;Public Storage;Real Estate;USA
PSX;US7185461040;Phillips 66;Energy;USA
INVH.K;US46187W1071;Invitation Homes Inc;Real Estate;USA
FRC;US33616C1009;First Republic Bank;Financials;USA
EQT;US26884L1098;EQT Corp;Energy;USA
DOCN.K;US25402D1028;DigitalOcean Holdings Inc;Technology;USA
ALB;US0126531013;Albemarle Corp;Basic Materials;USA
DFS;US2547091080;Discover Financial Services;Financials;USA
ITW;US4523081093;Illinois Tool Works Inc;Consumer Non-Cyclicals;USA
HES;US42809H1077;Hess Corp;Energy;USA
LHX;US5024311095;L3harris Technologies Inc;Industrials;USA
LNG;US16411R2085;Cheniere Energy Inc;Energy;USA
PRU;US7443201022;Prudential Financial Inc;Financials;USA
AN;US05329W1027;AutoNation Inc;Consumer Cyclicals;USA
IQV;US46266C1053;IQVIA Holdings Inc;Healthcare;USA
SWK;US8545021011;Stanley Black & Decker Inc;Industrials;USA
IFF;US4595061015;International Flavors & Fragrances Inc;Consumer Non-Cyclicals;USA
H;US4485791028;Hyatt Hotels Corp;Consumer Cyclicals;USA
CLX;US1890541097;Clorox Co;Consumer Non-Cyclicals;USA
KSU;US4851703029;Kansas City Southern;Industrials;USA
