RIC;ISIN;Company Common Name;TRBC Economic Sector Name;Country of Issuer
MERG.PK;US5895182088;Merger Mines Corp;Basic Materials;USA
UDSG.PK;US9026581036;UDS Group Inc;Consumer Cyclicals;USA
CDJM.PK;US14350V1089;Carnegie Development Inc;Real Estate;USA
KIDBQ.PK;US49375T1007;Kid Brands Inc;Consumer Cyclicals;USA
ESINQ.PK;US45068B1098;ITT Educational Services Inc;Academic & Educational Services;USA
AEEI.PK;US02566W1018;American Environmental Energy Inc;Utilities;USA
FORU.PK;US3498081054;Foru Holdings Inc;Consumer Non-Cyclicals;USA
DESTQ.PK;US25065D1000;Destination Maternity Corp;Consumer Cyclicals;USA
VMTG.PK;US92588J1051;Victor Mining Industry Group Inc;Basic Materials;USA
CSBI.PK;US14521N1000;Carroll Shelby International Inc;Consumer Cyclicals;USA
ANCE.PK;US76131Q1040;Restance Inc;Consumer Non-Cyclicals;USA
VSMD.PK;US92834L1026;Vasamed Inc;Healthcare;USA
BSTO.PK;US0960601088;Blue Star Opportunities Corp;Basic Materials;USA
IYXI.PK;US4618681013;Inyx Inc;Healthcare;USA
SPXP.PK;US84858A1043;Spirit Exploration Inc;Basic Materials;USA
KRED.PK;US50048Y1047;Konared Corp;Consumer Non-Cyclicals;USA
SVTE.PK;US81761B1044;Service Team Inc;Consumer Non-Cyclicals;USA
LTFD.PK;US5375901015;Littlefield Corp;Consumer Cyclicals;USA
CAGR.PK;US1302661095;California Grapes International Inc;Consumer Non-Cyclicals;USA
CFCC.PK;US2187001027;Corfacts Inc;Consumer Cyclicals;USA
PMDL.PK;US69372M1062;Pace Medical Inc;Healthcare;USA
OMAGQ.PK;US6816592074;Omagine Inc;Real Estate;USA
FIND.PK;US33831D1072;FindEx.com Inc;Basic Materials;USA
FMYR.PK;US30705R3030;BOMCBD Corp;Consumer Cyclicals;USA
DYXC.PK;US2528381070;DiaSys Corp;Healthcare;USA
HWVI.PK;US4200401077;Hawaiian Vintage Chocolate Co Inc;Consumer Non-Cyclicals;USA
IRBS.PK;US46264M3034;IR BioSciences Holdings Inc;Healthcare;USA
PLWY.PK;US7127092036;peoplesway.com Inc;Healthcare;USA
BZRD.PK;US0952281022;Giant Motorsports Inc;Consumer Cyclicals;USA
JOEY.PK;US47777X1090;Joey New York Inc;Consumer Non-Cyclicals;USA
PPCQ.PK;US74053X1081;Premier Pacific Construction Inc;Consumer Cyclicals;USA
GRGG.PK;US39303X1090;Green for Energy Inc;Utilities;USA
RTRK.PK;US7569171009;Red Truck Entertainment Inc;Consumer Cyclicals;USA
SPLY.PK;US83362Q2093;SocialPlay USA Inc;Consumer Cyclicals;USA
FPWM.PK;US16077C1071;Charlestowne Premium Beverages Inc;Consumer Non-Cyclicals;USA
XNDA.PK;US98421H1077;Tribal Rides International Corp;Real Estate;USA
NSMG.PK;US6378821010;National Storm Management Inc;Consumer Cyclicals;USA
HLUN.PK;US42224J1007;Healtheuniverse Inc;Healthcare;USA
SRGE.PK;US84467T4031;Southridge Enterprises Inc;Basic Materials;USA
BAYP.PK;US0730683069;Bayport International Holdings Inc;Basic Materials;USA
SNNAQ.PK;US82622H1086;Sienna Biopharmaceuticals Inc;Healthcare;USA
AVMR.PK;US05453U1043;AVRA Medical Robotics Inc;Healthcare;USA
PRLX.PK;US69916A1051;Parallax Health Sciences Inc;Healthcare;USA
NCEN.PK;US62957N1028;Nacel Energy Corp;Utilities;USA
HHER.PK;US42703T2078;Her Imports;Consumer Non-Cyclicals;USA
RGBD.PK;US75903Q2012;Regional Brands Inc;Consumer Cyclicals;USA
ETAR.PK;US29381C2008;Entertainment Arts Inc;Consumer Cyclicals;USA
ROWC.PK;US7795281085;Rowe Co;Consumer Cyclicals;USA
AOXG.PK;US03740A1060;Aoxing Pharmaceutical Company Inc;Healthcare;USA
PRHL.PK;US74051M1045;Premier Holding Corp;Utilities;USA
DMDD.PK;US2525841076;Diamond Discoveries International Corp;Basic Materials;USA
SEYE.PK;US8269181041;Signature Eyewear Inc;Healthcare;USA
SGTN.PK;US83423G1094;Soligen Technologies Inc;Basic Materials;USA
EFLN.PK;US28224E2090;Efuel EFN Corp;Consumer Non-Cyclicals;USA
USTC.PK;US91731C2070;USA Real Estate Holding Co;Real Estate;USA
DKAM.PK;US26205U3095;Drinks Americas Holdings Ltd;Consumer Non-Cyclicals;USA
ENZH.PK;US2939221006;Enzymes of America Holding Corp;Healthcare;USA
MTVX.PK;US00191J1079;APT Moto Vox Group Inc;Consumer Cyclicals;USA
CDNN.PK;US16951A1025;China Industrial Steel Inc;Basic Materials;USA
NBDR.PK;US65486W1053;No Borders Inc;Healthcare;USA
GADS.PK;US36257R1041;Gadsden Properties Inc;Real Estate;USA
PBAJ.PK;US71648P1030;Petro Usa Inc;Real Estate;USA
NNBP.PK;US63007M1027;Nanobac Pharmaceuticals Inc;Healthcare;USA
LCAR.PK;US5268671063;Lescarden Inc;Healthcare;USA
CHCX.PK;US12646Y1001;CHCX Resources Inc;Consumer Non-Cyclicals;USA
TDYT.PK;US8836224092;Thermodynetics Inc;Real Estate;USA
HESG.PK;US42223A1007;Health Sciences Group Inc;Healthcare;USA
SVMN.PK;US8284371031;Silverore Mines Inc;Basic Materials;USA
HAHI.PK;US4229131036;Help At Home Inc;Healthcare;USA
XMEX.PK;US98401C1027;Xemex Group Inc;Real Estate;USA
LEIC.PK;US52168L1026;Lead Innovation Corp;Basic Materials;USA
PFGBQ.PK;US69343G1058;PFO Global Inc;Healthcare;USA
VRTT.PK;US92556J1034;Viatar CTC Solutions Inc;Healthcare;USA
CMNR.PK;US20061Q1067;Commerce Energy Group Inc;Utilities;USA
PIPI.PK;US74052A1097;Premier Investment Properties Inc;Basic Materials;USA
EMBT.PK;US29082W1099;Ember Therapeutics Inc;Healthcare;USA
IMGL.PK;US45249H1086;Image International Group Inc;Basic Materials;USA
CHHL.PK;US16942B1026;China Holdings Inc;Real Estate;USA
NRCD.PK;US63147Q1040;Nashville Records Inc;Consumer Cyclicals;USA
HYWI.PK;US4362241097;Hollywood Intermediate Inc;Consumer Cyclicals;USA
CHZQ.PK;US16954X1090;China Zhong Qi Holdings Ltd;Consumer Non-Cyclicals;USA
SUUB.PK;US86427Q1067;Sub-Urban Brands Inc;Consumer Cyclicals;USA
GYPHQ.PK;US40052G1076;Gryphon Gold Corp;Basic Materials;USA
PAPA.PK;US97751X1046;Papa Bello Enterprises Inc;Consumer Cyclicals;USA
NTEI.PK;US66988C1009;Novatech Enterprises Inc;Healthcare;USA
BFTI.PK;US05540J2033;Befut Global Inc;Real Estate;USA
DEVM.PK;US25178T1097;Devmar Equities Inc;Real Estate;USA
PNGM.PK;US7070622045;Er Therapeutics Inc;Basic Materials;USA
HGGGQ.PK;US42833L1089;hhgregg Inc;Consumer Cyclicals;USA
AFYG.PK;US00829M1009;Affinity Gold Corp;Basic Materials;USA
NXTH.PK;US67073X1081;NXT Nutritionals Holdings Inc;Consumer Non-Cyclicals;USA
MDIT.PK;US58503D2009;Medite Cancer Diagnostics Inc;Healthcare;USA
GOOI.PK;US38259Y1038;Gooi Global Inc;Basic Materials;USA
ANTH.PK;US03674U3005;Anthera Pharmaceuticals Inc;Healthcare;USA
EDMCQ.PK;US28140M1036;Education Management Corp;Academic & Educational Services;USA
TAAI.PK;US8898641043;Tombao Antiques and Art Group;Consumer Cyclicals;USA
SMPP.PK;US86274C1018;Strategic Management & Opportunity Corp;Consumer Non-Cyclicals;USA
IDAM.PK;US4515241028;Idarado Mining Co;Basic Materials;USA
VICP.PK;US92560A1060;Vicapsys Life Sciences Inc;Healthcare;USA
MENB.PK;US5865791041;Mendocino Brewing Company Inc;Consumer Non-Cyclicals;USA
LFPI.PK;US53215R1005;LifePoint Inc;Healthcare;USA
PYCT.PK;US7042891074;Paychest Inc;Consumer Non-Cyclicals;USA
SNGY.PK;US87167D1072;Synrgy Corp;Consumer Cyclicals;USA
AOLS.PK;US00765G1094;Aeolus Pharmaceuticals Inc;Healthcare;USA
RAIO.PK;US75041A1007;RadioIO Inc;Consumer Cyclicals;USA
PHRX.PK;US71715W1062;Pharmagen Inc;Consumer Non-Cyclicals;USA
BBUCQ.PK;US0890723002;Michigan Brewery Inc;Consumer Cyclicals;USA
UCTN.PK;US12643W2061;CTN Media Group Inc;Consumer Cyclicals;USA
JALA.PK;US0733012027;Be Active Holdings Inc;Consumer Cyclicals;USA
CAHI.PK;US1444631063;Carrier Alliance Holdings Inc;Consumer Cyclicals;USA
ORGH.PK;US68621M1071;Orgharvest Inc;Consumer Non-Cyclicals;USA
UCSO.PK;US9100372096;United Consortium Ltd;Healthcare;USA
ACAI.PK;US78646R1068;Safeplus International Holdings Ltd;Healthcare;USA
BNYN.PK;US06682M5094;Banyan Corp;Healthcare;USA
SNTZ.PK;US80280R1032;Santana Mining Inc;Basic Materials;USA
WOWU.PK;US92940M1018;Wowi Inc;Consumer Cyclicals;USA
AIGI.PK;US04315X1090;Axia International Group Inc;Consumer Non-Cyclicals;USA
RUNI.PK;US7613121075;Reunion Industries Inc;Basic Materials;USA
TGCM.PK;US8932382042;Trans-Global Capital Management Inc;Real Estate;USA
EFLI.PK;US15115B1052;Cell Tech International Inc;Consumer Non-Cyclicals;USA
LBGF.PK;US52729P1057;Level Best Golf Inc;Consumer Cyclicals;USA
LLND.PK;US5150621077;Landmark Land Co Inc;Real Estate;USA
SCIE.PK;US84760E3018;SpectraScience Inc;Healthcare;USA
ASCBQ.PK;US0435091089;Ascendia Brands Inc;Consumer Non-Cyclicals;USA
MDGP.PK;US5843642027;MEDgroup Inc;Healthcare;USA
MDFC.PK;US58469M2026;Mediforce Inc;Healthcare;USA
SONR.PK;US8354101011;Sonar Radio Corp;Consumer Cyclicals;USA
HIUH.PK;US42770P2039;Hero International USA Holding Corp;Consumer Non-Cyclicals;USA
CNTO.PK;US15235P1093;Centor Energy Inc;Basic Materials;USA
DDRIQ.PK;US25532B1098;Diversified Resources Inc;Basic Materials;USA
INAN.PK;US46061X2053;Internatural Pharmaceuticals Inc;Healthcare;USA
THRA.PK;US88342Q2030;Therma-Med Inc;Basic Materials;USA
HZNM.PK;US44043B1026;Horizon Minerals Corp;Basic Materials;USA
MDIN.PK;US58436J1007;Northstar Global Business Services Inc;Healthcare;USA
PCGR.PK;US70455G1076;Personal Care Group Inc;Consumer Non-Cyclicals;USA
FBLQ.PK;US3448691028;Football Equities Inc;Consumer Cyclicals;USA
PHLI.PK;US6951131001;PacificHealth Laboratories Inc;Consumer Non-Cyclicals;USA
LAXAF.PK;IL0010825284;Laxai Pharma Ltd;Healthcare;USA
NTII.PK;US64124W3043;Neurobiological Technologies Inc;Healthcare;USA
VIAP.PK;US92554T1034;VIA Pharmaceuticals Inc;Healthcare;USA
VEND.PK;US37148W1045;Generation Next Franchise Brands Inc;Consumer Non-Cyclicals;USA
UWKI.PK;US91818N1000;uWink Inc;Consumer Cyclicals;USA
LTEC.PK;US5457312008;LOUD Technologies Inc;Consumer Cyclicals;USA
EWKS.PK;US27032F2002;Earthworks Entertainment Inc;Consumer Cyclicals;USA
GVHIB.PK;US37953F1057;Global Vision Holdings Inc;Consumer Non-Cyclicals;USA
HMGN.PK;US4235011057;Hemagen Diagnostics Inc;Healthcare;USA
LHRP.PK;US5321981087;Lifehouse Retirement Properties Inc;Healthcare;USA
SYVC.PK;US87163M1018;Synovics Pharmaceuticals Inc;Healthcare;USA
MEDT.PK;US58446C1036;Mediatechnics Corp;Consumer Cyclicals;USA
ADYX.PK;US00784D1037;Adynxx Inc;Healthcare;USA
SEVT.PK;US86606A1043;Summit Environmental Corporation Inc;Basic Materials;USA
IWKS.PK;US0010582056;Health Sciences Corp;Healthcare;USA
GPXM.PK;US3811491030;Golden Phoenix Minerals Inc;Basic Materials;USA
AGCZ.PK;US0341972026;Andes Gold Corp;Basic Materials;USA
ACGJ.PK;US0008751044;ACI Global Corp;Healthcare;USA
NMSCA.PK;US67061Y1001;Nutrition Management Services Co;Healthcare;USA
TRUA.PK;US8967871083;Triumph Apparel Corp;Consumer Cyclicals;USA
UPPR.PK;US9166361033;Upper Street Marketing Inc;Consumer Non-Cyclicals;USA
CGCO.PK;US2006541013;Commerce Group Corp;Basic Materials;USA
SWNM.PK;US8456333041;Global Habitat Resources Inc;Basic Materials;USA
XCRP.PK;US98400P1049;Xcorporeal Inc;Healthcare;USA
RRGI.PK;US75604V2025;Reality Racing Inc;Consumer Cyclicals;USA
VCII.PK;US9285351030;ViviCells International Inc;Healthcare;USA
ADLI.PK;US02744X1046;American Medical Technologies Inc;Healthcare;USA
AXMP.PK;US0024571095;Aaron Sparks Industries Inc;Healthcare;USA
RMTN.PK;US7746731071;Rocky Mountain Ayre Inc;Consumer Cyclicals;USA
ENCS.PK;US29257B1044;Encore Energy Systems Inc;Consumer Cyclicals;USA
NGEY.PK;US6445081036;New Global Energy Inc;Consumer Non-Cyclicals;USA
BBAL.PK;US6494872046;New York Health Care Inc;Healthcare;USA
EVRN.PK;US3003984016;Everock Inc;Consumer Non-Cyclicals;USA
SYNI.PK;US87164M1009;Synvista Therapeutics Inc;Healthcare;USA
ENVS.PK;US29355M2008;Enova Systems Inc;Consumer Cyclicals;USA
AHII.PK;US02650U2015;Fyolo Technology Corp;Consumer Non-Cyclicals;USA
RGXX.PK;US75955G1013;Cortica Neurosciences Inc;Healthcare;USA
GNPR.PK;US37229R3057;Genius Products Inc;Consumer Cyclicals;USA
EROX.PK;US44485Q2030;Human Pheromone Sciences Inc;Consumer Non-Cyclicals;USA
LIFS.PK;US53217Y1038;Life Stem Genetics Inc;Healthcare;USA
WWST.PK;US9815441095;World Wide Stone Corp;Basic Materials;USA
LIDM.PK;US5326101020;Limco Del Mar;Consumer Non-Cyclicals;USA
PBEV.PK;US74060W1018;Premium Beverage Group Inc;Consumer Non-Cyclicals;USA
BDYS.PK;US09689P1030;Bodyscan Corp;Healthcare;USA
MDNL.PK;US5602951072;Maiden Lane Jewelry Ltd;Consumer Cyclicals;USA
CANY.PK;US1388791014;Canyon Silver Mines Inc;Basic Materials;USA
INTP.PK;US45818D1081;Integrated Pharmaceuticals Inc;Healthcare;USA
PLLVF.PK;CA6964342084;Palladon Ventures Ltd;Basic Materials;USA
EWPI.PK;US29102A1034;Emerging World Pharma Inc;Healthcare;USA
GLYE.PK;US38000P2039;GlyEco Inc;Basic Materials;USA
AVXT.PK;US0534953056;AVAX Technologies Inc;Healthcare;USA
WMGR.PK;US95002L1017;Wellness Matrix Group Inc;Real Estate;USA
TCAI.PK;US00901R1005;AIMTC.Inc;Healthcare;USA
CNABQ.PK;US9097471075;United Cannabis Corp;Healthcare;USA
CLAM.PK;US1827321076;Classic Mining Corp;Basic Materials;USA
BLHI.PK;US0956021085;Blue Holdings Inc;Consumer Cyclicals;USA
OPHI.PK;US68619D2009;Organic Plant Health Inc;Basic Materials;USA
CWTC.PK;US18538X1000;World Nation Live Entertainment Inc;Consumer Cyclicals;USA
HCCA.PK;US42225V1026;Healthcare Corporation of America;Healthcare;USA
SPRZ.PK;US85207X2080;Spriza Inc;Consumer Cyclicals;USA
GYOG.PK;US39304T1079;Green Energy Enterprises Inc;Academic & Educational Services;USA
PKMS.PK;US7052174049;Peckham Industries Inc;Basic Materials;USA
WVAW.PK;US9567211043;West Virginia American Water Co;Utilities;USA
DRYN.PK;US26152X2071;Drayton Richdale Corp;Consumer Cyclicals;USA
ZNXT.PK;US98975U1088;ZNext Mining Corporation Inc;Basic Materials;USA
TSTS.PK;US88326V1035;That Marketing Solution Inc;Healthcare;USA
NEMD.PK;US45673J1097;iNeedMD Holdings Inc;Healthcare;USA
LVDW.PK;US53635M1036;Liquidvalue Development Inc;Real Estate;USA
ACNV.PK;US00434W1053;Accelera Innovations Inc;Healthcare;USA
GERI.PK;US37944G1058;Global Energy Resources Inc;Utilities;USA
WEDG.PK;US9485061009;Honeysuckle Research;Consumer Cyclicals;USA
CPSO.PK;US1406771055;CapSource Financial Inc;Consumer Cyclicals;USA
VCEX.PK;US9186371095;Vaccex Inc;Healthcare;USA
NXCR.PK;US6533541008;Nexcore Healthcare Capital Corp;Healthcare;USA
ZHEC.PK;US98878H1059;ZHRH Corp;Consumer Cyclicals;USA
IMMG.PK;US45250J1007;Immage Biotherapeutics Corp;Basic Materials;USA
VVWT.PK;US9285191071;Viva World Trade Inc;Consumer Non-Cyclicals;USA
BEAG.PK;US09540T1043;Blue Eagle Lithium Inc;Basic Materials;USA
HLMB.PK;US8707611039;Swiftsure International Inc;Consumer Non-Cyclicals;USA
ADMV.PK;US00548E1082;Adamas Ventures Inc;Consumer Cyclicals;USA
NMCX.PK;US6291961067;NMC Inc;Basic Materials;USA
GRGR.PK;US39303P1066;Green Energy Resources Inc;Utilities;USA
LVPR.PK;US53227H1086;Lightstone Value Plus Reit II Inc;Real Estate;USA
SNYL.PK;US8674723007;Sunnylife Global Inc;Healthcare;USA
VIPV.PK;US91825L1052;Vipr Corp;Consumer Non-Cyclicals;USA
SKSK.PK;US83084M2052;Skookum Safety Solutions Corp;Healthcare;USA
MCRT.PK;US59502C1027;Microart Inc;Healthcare;USA
CSGU.PK;US21014R1005;Consolidated Sports Media Group;Consumer Cyclicals;USA
AMBD.PK;US02755P1075;American Mobile Dental Corp;Healthcare;USA
IGRU.PK;US45956C2017;International Gold Resources Inc;Basic Materials;USA
TSHO.PK;US8926521084;Tradeshow Marketing Company Ltd;Consumer Cyclicals;USA
ATNE.PK;US02151X1000;Alternative Energy Technology Inc;Utilities;USA
PEDH.PK;US7110261044;Peoples Educational Holdings Inc;Academic & Educational Services;USA
HYWS.PK;US43626T1007;Hollywood Studios International Inc;Consumer Cyclicals;USA
FGFT.PK;US30255J2069;FG Fitness & Media Group Inc;Consumer Cyclicals;USA
OPGX.PK;US6838863032;Optigenex Inc;Healthcare;USA
GBPT.PK;US3795042023;Globe Photos Inc;Consumer Non-Cyclicals;USA
NAEX.PK;US63254D1028;National Art Exchange Inc;Basic Materials;USA
FRLI.PK;US3570511010;Frelii Inc;Healthcare;USA
WLSI.PK;US9499022096;Wellstar International Inc;Healthcare;USA
AWRS.PK;US01670P1012;All World Resources Corp;Basic Materials;USA
PXRB.PK;US72582G1094;Pixarbio Corp;Healthcare;USA
NPTH.PK;US66561M1036;Northern Potash Co;Basic Materials;USA
OHTR.PK;US6741981061;Oasis Hotel Resort & Casino-I Inc;Consumer Cyclicals;USA
WGTG.PK;US9741261047;Wings & Things Inc;Consumer Cyclicals;USA
SUFF.PK;US68373R1068;Ophir Resources Co;Consumer Cyclicals;USA
SWCC.PK;US84479V1070;Southwest Casino Corp;Consumer Cyclicals;USA
SEVM.PK;US7848112006;STS Evermedia Corp;Basic Materials;USA
BXNG.PK;US0598901033;Bang Holdings Corp;Consumer Non-Cyclicals;USA
BHLD.PK;US09369Y1010;Blockhold Capital Corp;Consumer Cyclicals;USA
MLTO.PK;US58501Q1040;MEDirect Latino Inc;Healthcare;USA
TATD.PK;US87666U1051;Tatyana Designs Inc;Consumer Cyclicals;USA
GTTJ.PK;US36245K1043;GTJ REIT Inc;Real Estate;USA
JERT.PK;US46614H4002;JER Investors Trust Inc;Real Estate;USA
RKLC.PK;US7731081052;Rockelle Corp;Consumer Cyclicals;USA
PSPW.PK;US88580V1044;3Power Energy Group Inc;Utilities;USA
ACNI.PK;US02520T1034;American Community Newspapers Inc;Consumer Cyclicals;USA
HLTY.PK;US74016X1046;Precheck Health Services Inc;Healthcare;USA
DPFD.PK;US2437231036;Deep Field Technologies Inc;Consumer Cyclicals;USA
LKST.PK;US54344C1053;LookSmart Group Inc;Consumer Cyclicals;USA
GTTL.PK;US37427L1008;Getelman Corp;Consumer Cyclicals;USA
LHTV.PK;US53227A1034;Lighthouse Value Plus Reit I Inc;Real Estate;USA
EGTK.PK;US29268F1021;American Mobile Power Inc;Utilities;USA
EPRSQ.PK;US29428P1075;EPIRUS Biopharmaceuticals Inc;Healthcare;USA
NCTW.PK;US6310842090;Nascent Wine Company Inc;Consumer Non-Cyclicals;USA
KVMD.PK;US4883491015;Kelvin Medical Inc;Healthcare;USA
WUYI.PK;US16954D1037;China Wuyi Mountain Ltd;Consumer Non-Cyclicals;USA
HGHH.PK;US42966W1036;High Desert Holding Corp;Basic Materials;USA
CDIV.PK;US14739W2070;Cascadia Investments Inc;Real Estate;USA
MRIB.PK;US56575N1063;Marani Brands Inc;Consumer Non-Cyclicals;USA
JKRO.PK;US4701231007;Jakroo Inc;Consumer Cyclicals;USA
MDBS.PK;US5763421097;Master Distribution Systems Inc;Real Estate;USA
VPOR.PK;US9221011003;Vapor Group Inc;Healthcare;USA
INBI.PK;US45685W1062;Infusion Brands International Inc;Consumer Cyclicals;USA
KVIL.PK;US49381F1021;Kidville Inc;Academic & Educational Services;USA
PNGB.PK;US69841Q1004;Panglobal Brands Inc;Consumer Cyclicals;USA
GWPC.PK;US96684G1058;Wholehealth Products Inc;Healthcare;USA
APXX.PK;US03767E1064;Apex Resources Inc;Basic Materials;USA
UPCO.PK;US91378T1097;Universal Potash Corp;Basic Materials;USA
BNTT.PK;US09658H1086;Bnet Media Group Inc;Consumer Cyclicals;USA
ARNI.PK;US0425642032;Arno Therapeutics Inc;Healthcare;USA
BNGI.PK;US05989W1036;Bangi Inc;Healthcare;USA
KCRD.PK;US49452K1051;Kindcard Inc;Consumer Cyclicals;USA
SKRV.PK;US78440Y1091;Sk Realty Ventures Inc;Real Estate;USA
IVVI.PK;US46589F1084;Montvale Technologies Inc;Healthcare;USA
ADOB.PK;US00726D1046;Adorbs Inc;Consumer Cyclicals;USA
VEST.PK;US92548W1053;Vestiage Inc;Consumer Non-Cyclicals;USA
HTHC.PK;US4311661072;Hightimes Holding Corp;Consumer Cyclicals;USA
CXUS.PK;US15103Y1091;Celexus Inc;Healthcare;USA
RBYC.PK;US78116P1012;Ruby Creek Resources Inc;Basic Materials;USA
CRNY.PK;US1689151066;China Renyuan International Inc;Consumer Cyclicals;USA
MDXX.PK;US58411D2018;Medex Inc;Healthcare;USA
RXEI.PK;US78347X1054;RXElite Inc;Healthcare;USA
PPBV.PK;US7463871092;Purple Beverage Company Inc;Consumer Non-Cyclicals;USA
PGOG.PK;US71367D1090;PERF Go-Green Holdings Inc;Basic Materials;USA
RGDXQ.PK;US76123U1051;Response Genetics Inc;Healthcare;USA
HFBG.PK;US4060892019;Hall of Fame Beverages Inc;Consumer Non-Cyclicals;USA
GRRP.PK;US3872418054;Granite Broadcasting Corp;Consumer Cyclicals;USA
GIPR.PK;US37149D2045;Generation Income Properties Inc;Real Estate;USA
PXYN.PK;US74006F1057;Praxsyn Corp;Healthcare;USA
TTXP.PK;US8961982076;Trilliant Exploration Corp;Basic Materials;USA
AGSM.PK;US82825R1014;Silver Stream Mining Corp;Basic Materials;USA
UMAM.PK;US9040741012;Umami Sustainable Seafood Inc;Consumer Non-Cyclicals;USA
ARYX.PK;US0433871094;ARYx Therapeutics Inc;Healthcare;USA
TSNI.PK;US87855G2066;TechniScan Inc;Healthcare;USA
DKTS.PK;US89054V1098;Top Shelf Brands Holdings Corp;Consumer Non-Cyclicals;USA
VCTM.PK;US92643A1079;Victory Commercial Management Inc;Real Estate;USA
DSWR.PK;US25036Q1076;Deseo Swimwear Inc;Consumer Cyclicals;USA
CQXL.PK;US2027957206;Commonwealth Edison Co;Utilities;USA
AVTD.PK;US04317X1072;ArtVentive Medical Group Inc;Healthcare;USA
OMMH.PK;US68216A1043;Omnimmune Holdings Inc;Healthcare;USA
PTNL.PK;US72736R1005;Plantation Corp;Basic Materials;USA
STRG.PK;US85529W1027;Starguide Group Inc;Consumer Cyclicals;USA
GJCU.PK;US36253J2050;Gj Culture Group Us Inc;Academic & Educational Services;USA
ONBI.PK;US6823232094;One Bio Corp;Consumer Non-Cyclicals;USA
GGBL.PK;US4006941052;Guar Global Ltd;Consumer Non-Cyclicals;USA
HOJI.PK;US44177J2024;House of Jane Inc.;Healthcare;USA
BTBD.PK;US0557MQ1076;Bt Brands Inc;Consumer Cyclicals;USA
RSCI.PK;US7580721022;Redwood Scientific Technologies Inc;Consumer Non-Cyclicals;USA
PCHK.PK;US69413V1070;Pacific Conquest Holdings Inc;Basic Materials;USA
GRAH.PK;US3981831031;Griffin-American Healthcare Reit III Inc;Real Estate;USA
LEGX.PK;US52472C1036;LegacyXChange Inc;Consumer Cyclicals;USA
FITX.PK;US22528W2052;Creative Edge Nutrition Inc;Consumer Non-Cyclicals;USA
PNLT.PK;US69841H1005;Paneltech International Holdings Inc;Basic Materials;USA
CPYA.PK;US22004E2081;Corporate Property Associates 18-Global Inc;Real Estate;USA
BESP.PK;US08181T1007;Benefit Street Partners Realty Trust Inc;Real Estate;USA
CMRF.PK;US12558Q1031;CIM Real Estate Finance Trust Inc;Real Estate;USA
STSFF.PK;US83192D1054;Smartstop Self Storage Reit Inc;Real Estate;USA
VRCI.PK;US92337L2034;Verde Science Inc;Healthcare;USA
PPII.PK;US1920791019;Coenzyme A Inc;Consumer Non-Cyclicals;USA
IGRW.PK;US45841X1054;Interactive Health Network;Consumer Non-Cyclicals;USA
LVVR.PK;US53227L1098;Lightstone Value Plus Reit III Inc;Real Estate;USA
